country,updated_country,Country Code (ISO 3166-1 alpha-3),Year,gold,silver,bronze,total,medal_sum,check,GDP,HDI,LE,EYS,MYS,GNIPC,MMR,PHDI,CO2_PROD,BMI_underweight,BMI_obesity,BMI_morbid_obesity,Mean_Height,Diabetes_in_18+,Diabetes_treated_in_30+,non-HDL_cholesterol,HDL_cholesterol,Raised_blood_pressure,Hypertension,cluster
Estonia,Estonia,EST,2004,0,1,2,3,3,True,9824.639820480876,0.81225,71.69425,15.7148525725,12.4318976425,19002.415070000003,21.543781385000003,0.713,11.5661913075,0.0248098246043426,0.183355580443983,0.0143219817133356,173.651078975,0.0487845889060984,0.3619434889722276,3.8829263391267577,1.3784374519920175,0.3168825576872777,0.438744686517002,0
Estonia,Estonia,EST,2008,1,2,0,3,3,True,17856.306895238762,0.84975,73.23125,16.4092073425,13.0766987825,26119.79743,12.530653025,0.7072499999999999,13.1063245475,0.0228664417301154,0.2005391376945829,0.0168144115231985,174.0344345541667,0.0536349243472458,0.3936163269019877,3.799509994228069,1.3852605876201438,0.302384260891447,0.4299272324633546,0
Estonia,Estonia,EST,2012,0,1,1,2,2,True,19313.118740908627,0.86425,75.45524999999999,16.4398350725,13.325790165,26003.487155,8.69033563575,0.73025,13.166073014999998,0.0213699215790256,0.2117372399713868,0.0191785692591776,174.48585599166665,0.0595419348066216,0.4279113595908678,3.724226002571924,1.389075589007225,0.2889834610197458,0.4199413750020567,0
Ethiopia,Ethiopia,ETH,2000,4,1,3,8,8,True,837.2240017309693,0.3515833333333333,49.447500000000005,3.41250002375,1.8721264060833327,712.776245625,970.56550525,0.6807500000000001,0.048287486,0.278149845634171,0.0059058562040682,0.0004504614273458,161.28793174,0.0570769579074899,0.183457735815249,2.508684991519788,1.0665149962061409,0.2700090760544534,0.269054269531488,1
Ethiopia,Ethiopia,ETH,2004,2,3,2,7,7,True,691.649331873708,0.3,51.40774999999999,4.78755760175,1.595903959,729.898319125,943.631976525,0.297,0.0605911205,0.2733771690296436,0.0081116322212386,0.0006346868838301,161.14664954166665,0.0604386479599584,0.1880601702376787,2.570150263728555,1.0586537990106288,0.2781467622394541,0.2724167820484372,1
Ethiopia,Ethiopia,ETH,2008,4,1,2,7,7,True,803.4280002420998,0.3502499999999999,54.7045,6.5127300022500005,1.90447907725,884.722530275,843.6727211,0.3465,0.06760850825,0.2669962053684738,0.0107351535119308,0.000845863814592,161.093453,0.061151889903273,0.192117335426935,2.6338842308212373,1.051278426599585,0.2859728049577869,0.2796103124199321,1
Ethiopia,Ethiopia,ETH,2012,3,1,3,7,7,True,792.9625213028366,0.4045,59.21175,8.01873755475,2.115996182,1191.5168565,661.6000992500001,0.4,0.075523868,0.2587380197357216,0.0138752741791585,0.0010766884763823,161.16623241666667,0.0605631056673297,0.1961620740212202,2.707671647268999,1.0439196800982766,0.2940119009422811,0.2827149457136491,1
Finland,Finland,FIN,2000,3,1,1,5,5,True,34718.37983824419,0.86425,77.161,16.88182974,10.86140794,34662.413855000006,6.78739700075,0.7124999999999999,11.901369865,0.0154067440741006,0.1605888751184,0.008656950323877,172.11615364333335,0.0434493256136787,0.5317821355330202,4.006065154725749,1.368274497675284,0.2860798443854815,0.4297336241750556,0
Finland,Finland,FIN,2004,0,2,0,2,2,True,34296.15619747226,0.8975,78.154,18.00905943,11.755678615,40985.233335,7.2780459865,0.708,12.3767846225,0.0144177931265845,0.1755771433062713,0.0109737027455214,172.1964831625,0.0466441855785768,0.576709196774871,3.8100650679257,1.3820081140753877,0.2588194343738809,0.4114506613201367,0
Finland,Finland,FIN,2008,1,2,2,5,5,True,50298.6373540408,0.90625,79.14525,17.152837275,12.2067948575,46165.4128525,7.18358172075,0.7045,12.4165999325,0.0136851709847834,0.1871373949226819,0.0132237289465835,172.25343324166667,0.0510673225955036,0.6155176486201355,3.6628614979695926,1.3934799986746913,0.2355337076501252,0.3991292762749139,0
Finland,Finland,FIN,2012,0,1,4,5,5,True,55626.846232535296,0.91225,79.98225000000001,17.031757354999996,12.392382385,46894.64409,7.025772226,0.7297499999999999,10.9910153625,0.0131801093047824,0.195752284138689,0.0153183401763036,172.38532115833334,0.055423377722473,0.6551005487772665,3.5851543315109824,1.4136172062791312,0.2144418773769246,0.3870152676011482,0
France,France,FRA,2000,22,30,14,66,66,True,31807.31849000436,0.84075,78.45625,15.791174885,8.99112086625,37423.00509,11.362680805,0.74775,7.006080481000001,0.0328034478314928,0.1191206465436233,0.0066034131538028,170.86116798,0.048627985100434,0.4900491426522307,4.045930495607086,1.421585250937438,0.3116541266927781,0.3475397943770372,0
France,France,FRA,2004,21,10,22,53,53,True,29526.494835258163,0.8485,79.27625,14.860207555,9.75836942875,40763.5207,9.30332851825,0.7505,6.91121208875,0.0329913379782872,0.1259025336404676,0.0078867827165113,170.97977634166668,0.0499687731248203,0.5132712024468119,3.930223268955951,1.4305182762608388,0.2904320832994934,0.3383883739819596,0
France,France,FRA,2008,25,24,28,77,77,True,40782.94602666383,0.8697499999999999,80.59825,15.26463008,10.39213395,42837.8050675,8.98434143575,0.7655000000000001,6.722290898000001,0.0334191317628495,0.1279114972004702,0.0087342196193072,170.959889325,0.0487168883849764,0.525466179295901,3.8496281918840474,1.4346595440885512,0.269451669057956,0.3294471012161637,0
France,France,FRA,2012,30,30,18,78,78,True,45035.43533349786,0.879,81.36675,15.341887475,10.7292349325,43377.994847500006,9.502313638,0.7835,5.98868967425,0.0344345792710352,0.1240998590731777,0.0089420486597983,170.9515673375,0.0445782357713555,0.525869293916272,3.788556628291535,1.4392269393443713,0.2460705915779767,0.317368325014387,0
Gabon,Gabon,GAB,2000,0,0,0,0,0,True,5584.505623617193,0.6252500000000001,60.72825,11.391701015,5.6850000000000005,16440.393585,317.134571,0.58875,4.9951382205,0.0991136214917341,0.0897213416604706,0.0052221986035145,163.8638647666667,0.0930185681860908,0.1622472232202652,3.0524635706934498,1.089713061149615,0.3169358828689607,0.3653716729692954,1
Gabon,Gabon,GAB,2004,0,0,0,0,0,True,4106.426877275638,0.63275,61.3255,11.5704776525,6.381,14009.7367575,238.388527075,0.601,4.83159244625,0.0905661980641259,0.1132130764700303,0.0073572833167678,163.929938675,0.1007770837496429,0.1654760893760172,3.021746182659556,1.1135297794601535,0.2984309037823747,0.3711732972318957,1
Gabon,Gabon,GAB,2008,0,0,0,0,0,True,5054.532557192199,0.6425000000000001,62.1975,11.752015682500002,6.979,12648.268185,235.8016601,0.6120000000000001,3.928271028,0.0828101537011308,0.1354346516276241,0.0100306838886657,163.92777579583333,0.107140272905155,0.1690232834572831,2.9840700590492863,1.1357582909893589,0.2827556869710041,0.3775651944266683,1
Gabon,Gabon,GAB,2012,0,1,0,1,1,True,5124.6581998298425,0.654,63.58225,11.9364244775,7.543,11428.0800475,202.917860175,0.623,3.317108787,0.075797072663533,0.1562889232280342,0.0132804412283663,164.02671527500002,0.1130473647061213,0.1734743177153917,2.9397605654865773,1.1585316118609426,0.2688127394889045,0.3798282281768437,1
Georgia,Georgia,GEO,2000,0,0,6,6,6,True,2529.654545570111,0.7355833333333334,69.1135,11.73869729,12.121517424166669,4256.27041625,49.4462225475,0.58875,0.9698690945,0.0395821272407492,0.1768510109379086,0.016503415136674,167.17843224666666,0.0908205398222738,0.2302148485321473,3.079624928796173,1.0336611802558455,0.2645094147435677,0.4179592866418072,0
Georgia,Georgia,GEO,2004,2,2,0,4,4,True,2228.728857428206,0.7054999999999999,69.8845,12.971265315,11.8911984075,5506.03345775,46.1880399125,0.6885000000000001,0.92678705175,0.0345553588263045,0.2051485848515982,0.020506876589438,167.41394980833334,0.0976358455628517,0.2450426754127498,3.03736686305091,1.0398686809777709,0.2602438351900429,0.4269211955608044,0
Georgia,Georgia,GEO,2008,3,0,3,6,6,True,3723.640380155081,0.7409999999999999,71.16475,13.680402755,12.121289015000002,7898.270601749999,46.0501047225,0.71275,1.37851305875,0.0311536754516112,0.2341438564740968,0.0248250766155163,167.55436215416668,0.099821607658533,0.2634298364593128,3.0332869985127076,1.0421986581019995,0.2608639980190453,0.4360804690294792,0
Georgia,Georgia,GEO,2012,1,3,3,7,7,True,5001.917877107211,0.76025,71.94999999999999,13.9473050225,12.35206485,9546.32259425,41.43909126,0.726,1.655010738,0.0288259511361854,0.265394832508839,0.029804403677904,167.69775149583336,0.0982424357996991,0.2868717060523408,3.0605336573713076,1.0421318401970496,0.2620475336420255,0.4428944850245296,0
Germany,Germany,DEU,2000,31,23,64,118,118,True,34350.894274313054,0.87625,77.35025,15.98113014,11.91776143,40493.135325,7.519747293499999,0.7324999999999999,11.387083682499998,0.017746024263991,0.1748112393185434,0.0098067308176602,172.42302321666665,0.0633168777595825,0.4177506157983887,4.183222398050612,1.439121064492861,0.3077791597647789,0.4156957551427947,0
Germany,Germany,DEU,2004,41,45,63,149,149,True,31027.06405600356,0.89875,78.375,16.270819274999997,12.9375956475,42889.09303249999,7.186174886000001,0.7575000000000001,11.087297065,0.0164793161632716,0.1934693525741507,0.0126822236705267,172.5016437666667,0.0668791310032508,0.4605901740911181,3.989572104603704,1.448808791409225,0.2749336320880542,0.3871560109573805,0
Germany,Germany,DEU,2008,42,16,41,99,99,True,42593.76372557056,0.9185,79.42999999999999,16.5574315475,13.696894885,45599.6368825,6.4214142895,0.7755,10.7093090225,0.0157623448241664,0.2055825632570468,0.0151166844515324,172.5565494375,0.0687942884706487,0.504809098429246,3.825747356571631,1.4611138396236665,0.247837924041083,0.364792250332669,0
Germany,Germany,DEU,2012,45,27,22,94,94,True,48803.53374346797,0.92875,80.04925,16.8440438225,13.8416574025,48272.47542,6.276723125499999,0.7905000000000001,10.08504185725,0.015516556635796,0.2106105585845626,0.01680576795974,172.63757202083335,0.0684677192572227,0.550769438007896,3.6818610474910742,1.4777282137700565,0.223429501304855,0.3427863535881787,0
Great Britain,Great Britain,GBR,2000,22,20,12,54,54,True,37881.356761384566,0.8454999999999999,77.16749999999999,15.388493775,10.38956525,35812.2882875,9.970354975,0.729,9.76768264675,0.0148176571230232,0.1805769824311741,0.0125001563918278,169.91393484333332,0.0467625465593168,0.4195106754808727,4.133223047057892,1.3642315520084178,0.2482455260567135,0.3481596038481056,0
Great Britain,Great Britain,GBR,2004,17,25,15,57,57,True,39949.76572123998,0.87125,78.13799999999999,16.0657176975,11.079671095,40198.93312,11.2202425525,0.7465,9.618058717,0.013806015231584,0.2134409803187443,0.0168835600176711,170.03224487916668,0.0495098071606477,0.4592054531200496,3.9663066065640886,1.4051238791809562,0.2215486318537866,0.3240343359840901,0
Great Britain,Great Britain,GBR,2008,31,25,21,77,77,True,53175.39352819559,0.89375,79.22825,16.275832174999998,12.1148298725,43013.498175,10.9298762175,0.767,9.369060535,0.0136438948434662,0.2362650026364639,0.0213089475183581,170.13986870000002,0.0554900521094156,0.4843024307803581,3.8073811405286415,1.43653627013549,0.1980402722292371,0.3067250599960244,0
